unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_2d25f02b3902ab9b3984::p0005s002-p0007,utt_2d25f02b3902ab9b3984,21735,http://datos.bcn.cl/recurso/cl/documento/704058,194,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo registra nombres y abstenciones dentro de una votación. El voto aislado y la lista de participantes no contienen una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""vote""]",[],6098,417,5336,328
utt_aea0a0edf8c3e18e8fac::p0001-p0002,utt_aea0a0edf8c3e18e8fac,21735,http://datos.bcn.cl/recurso/cl/documento/704058,195,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene una objeción técnico-procedimental: se afirma que el Gestor del Fondo Integrado de Pensiones no existe en el proyecto y, por ello, que el artículo no puede votarse. No presenta una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional codificable según el libro.","La codificación se limita al bloque objetivo; los actos y objeciones procedimentales de votación, sin una justificación sobre acuerdos o moderación democrática, no se codifican.","[""procedural""]",[],5651,669,5336,516
utt_06d41cf1494d0e34929c::p0001-p0002,utt_06d41cf1494d0e34929c,21735,http://datos.bcn.cl/recurso/cl/documento/704058,196,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe una consecuencia de aprobar el artículo y explica una votación por una cuestión de redacción del término «inversores». No contiene una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",No se identifican limitaciones relevantes: el bloque objetivo es suficiente para distinguir la explicación procedimental de una justificación normativa codificable.,"[""vote"",""procedural""]",[],5598,518,5336,394
utt_68b2030a0c84dbf8d889::p0001-p0003,utt_68b2030a0c84dbf8d889,21735,http://datos.bcn.cl/recurso/cl/documento/704058,197,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene explicaciones y acciones de procedimiento parlamentario sobre la votación, además de una descripción técnica de los límites y plazos de las cotizaciones, pero no formula una justificación normativa codificable según el libro de códigos.",,"[""procedural"",""vote""]",[],5903,609,5336,516
utt_0472e786a412933dd014::p0001,utt_0472e786a412933dd014,21735,http://datos.bcn.cl/recurso/cl/documento/704058,198,completed,gpt-5.6-luna,no_statements,0,False,"El bloque trata sobre el quorum, el pareo y la autenticidad de un acto de «fair play» dentro de una votación. No justifica cómo debe organizarse, financiarse, distribuirse o gobernarse la protección previsional según los conceptos del libro. La referencia al fair play no equivale a acuerdos, compromiso o moderación entre posiciones contrapuestas; además, los actos procedimentales y las votaciones sin una justificación de la reforma están excluidos de acuerdos_moderacion.","La discusión es suficientemente clara, pero su contenido procedimental no corresponde a ningún concepto codificable del libro.","[""vote"",""procedural""]",[],5609,1201,5336,1034
utt_a96c05115de991641dea::p0001-p0003s001,utt_a96c05115de991641dea,21735,http://datos.bcn.cl/recurso/cl/documento/704058,199,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo registra la aprobación y enumera votos afirmativos, pero no contiene una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",No se codifica el resultado de la votación ni la lista de votantes como justificación normativa.,"[""vote"",""procedural""]",[],6013,425,5336,321
utt_a96c05115de991641dea::p0003s002-p0004,utt_a96c05115de991641dea,21735,http://datos.bcn.cl/recurso/cl/documento/704058,200,completed,gpt-5.6-luna,no_statements,0,False,El bloque contiene únicamente una lista de nombres y el encabezado de un registro de votación. Un voto aislado y el procedimiento de votación no constituyen una justificación normativa codificable.,"El objetivo es un fragmento de una lista de votación y sus límites cortan nombres, pero el contexto confirma que no contiene una afirmación justificativa.","[""vote"",""procedural"",""segmentation_problem""]",[],6270,1154,5336,1034
utt_a96c05115de991641dea::p0005s001,utt_a96c05115de991641dea,21735,http://datos.bcn.cl/recurso/cl/documento/704058,201,completed,gpt-5.6-luna,no_statements,0,True,El bloque objetivo contiene únicamente una enumeración de nombres correspondiente a una votación; un voto o una lista de votantes no constituye por sí solo una justificación normativa codificable.,"El objetivo parece terminar en «Mauricio» y continuar en el contexto siguiente, posiblemente dentro de un nombre propio. Aunque la segmentación está incompleta, el fragmento disponible no contiene una proposición normativa.","[""vote"",""truncated"",""segmentation_problem""]",[],6124,1161,5336,1034
utt_a96c05115de991641dea::p0005s002-p0007,utt_a96c05115de991641dea,21735,http://datos.bcn.cl/recurso/cl/documento/704058,202,completed,gpt-5.6-luna,no_statements,0,True,"El bloque solo registra nombres en una lista de votación y abstenciones; no contiene una afirmación normativa que justifique cómo organizar, financiar, distribuir o gobernar la protección previsional.","La enumeración parece quedar truncada en «Pamela», por lo que no se puede verificar el resto de la lista; el contenido visible, sin embargo, no aporta una justificación normativa.","[""vote"",""procedural"",""truncated""]",[],6011,2490,5336,2366
utt_27fbc12c387a6b54050d::p0001-p0002,utt_27fbc12c387a6b54050d,21735,http://datos.bcn.cl/recurso/cl/documento/704058,203,completed,gpt-5.6-luna,no_statements,0,False,El bloque contiene únicamente una convocatoria y el resultado de una votación parlamentaria sobre un artículo transitorio. La mención del artículo y los votos no formula una justificación normativa codificable.,No se identifican afirmaciones normativas en el bloque objetivo; los contextos adyacentes contienen listados de votación y no son necesarios para interpretarlo.,"[""vote"",""procedural""]",[],6229,314,5336,198
utt_656bda46536c745f8745::p0001-p0002,utt_656bda46536c745f8745,21735,http://datos.bcn.cl/recurso/cl/documento/704058,204,completed,gpt-5.6-luna,no_statements,0,False,"El bloque únicamente describe la votación del artículo, su procedimiento y sus resultados numéricos; no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""vote"",""procedural""]",[],6028,266,5336,179
utt_c9cd9283e2919a78c862::p0001-p0003s001,utt_c9cd9283e2919a78c862,21735,http://datos.bcn.cl/recurso/cl/documento/704058,205,completed,gpt-5.6-luna,no_statements,0,False,"El bloque registra la aprobación de una disposición y la nómina de votos afirmativos, sin expresar una justificación normativa sobre cómo debe organizarse, financiarse o gobernarse la protección previsional.","La codificación se limita al contenido del bloque objetivo; los contextos confirman que se trata de una votación, pero no aportan una justificación normativa atribuible al bloque.","[""vote"",""procedural""]",[],6050,315,5336,195
utt_c9cd9283e2919a78c862::p0003s002-p0004,utt_c9cd9283e2919a78c862,21735,http://datos.bcn.cl/recurso/cl/documento/704058,206,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente nombres en una lista de votación y el encabezado «Votaron por la negativa», sin afirmaciones normativas sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",No se identifican justificaciones normativas codificables en el bloque objetivo.,"[""vote""]",[],6275,949,5336,847
utt_c9cd9283e2919a78c862::p0005s001,utt_c9cd9283e2919a78c862,21735,http://datos.bcn.cl/recurso/cl/documento/704058,207,completed,gpt-5.6-luna,no_statements,0,False,El bloque objetivo solo enumera nombres de personas que votaron por la negativa; un listado de votantes no constituye una justificación normativa codificable.,"El bloque termina en «Mauricio», cuyo apellido continúa en el contexto siguiente. Esta truncación no afecta la clasificación, porque el contenido sigue siendo una lista de votación sin fundamentos normativos.","[""vote"",""truncated""]",[],6129,1607,5336,1493
utt_c9cd9283e2919a78c862::p0005s002-p0007,utt_c9cd9283e2919a78c862,21735,http://datos.bcn.cl/recurso/cl/documento/704058,208,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo registra parte de una nómina de votación y abstenciones; no contiene una afirmación normativa que justifique cómo organizar, distribuir, financiar o gobernar la protección previsional.",El fragmento termina en «Andrés» y parece continuar en otro bloque; esta truncación no altera que el contenido visible sea un registro de votación.,"[""vote"",""truncated""]",[],6028,631,5336,516
utt_9eeb64f8ebe26499dc66::p0001,utt_9eeb64f8ebe26499dc66,21735,http://datos.bcn.cl/recurso/cl/documento/704142,209,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo anuncia la explicación de un procedimiento parlamentario para tramitar y discutir el proyecto; no contiene una justificación normativa codificable sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""procedural""]",[],5652,375,5336,287
utt_aeb935d2a93de15b300b::p0001,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,210,completed,gpt-5.6-luna,statements,1,True,"La precariedad y necesidad material de la mayoría de los pensionados se vinculan con la necesidad de responder a la insuficiencia del sistema. Las referencias a la representación política y al fortalecimiento de la democracia no formulan por sí solas un acuerdo, compromiso o regla previsional codificable.",El objetivo no precisa el mecanismo distributivo ni el alcance de la respuesta previsional; la codificación se basa en el vínculo implícito entre la necesidad descrita y el intento de hacerse cargo de la insuficiencia del sistema.,[],[],5898,7095,5336,6732
utt_aeb935d2a93de15b300b::p0002-p0003,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,211,completed,gpt-5.6-luna,statements,1,False,Hay una prioridad normativa explícita: el grupo de pensionados en condiciones precarias debe ser el objetivo principal de las reformas legales y las políticas públicas. El resto del bloque describe enfoques habituales del debate y conceptos de seguridad social sin justificar una regla adicional del libro de códigos.,"La codificación de necesidad material depende del antecedente inmediato para interpretar el pronombre «Ellos»; no se codifican las menciones descriptivas a AFP, multifondos, comisiones, rentabilidades, stocks o seguridad social.",[],[],5803,4061,5336,3624
utt_aeb935d2a93de15b300b::p0004,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,212,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación explícita de los sistemas de pensiones como respuesta social necesaria a contingencias que las personas no pueden resolver individualmente. Como esa justificación colectiva general no está contemplada por un concepto existente, se registra para revisión humana.","La cita no especifica un criterio de distribución, financiamiento o relación entre generaciones; por ello se propone un concepto emergente de protección colectiva y no se fuerza su asignación a necesidad material u otro código existente.",[],[],5783,7804,5336,7250
utt_aeb935d2a93de15b300b::p0005,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,213,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una justificación normativa basada en proteger a las personas más débiles como respuesta a una necesidad. Las referencias históricas, al desempleo y al orgullo por el seguro de cesantía no se codifican por sí solas.","La formulación se refiere ampliamente a la seguridad social y al seguro de cesantía, no exclusivamente a las pensiones de vejez; se codifica únicamente la razón distributiva de necesidad y vulnerabilidad expresada en el bloque objetivo.",[],[],5814,5772,5336,5459
utt_aeb935d2a93de15b300b::p0006-p0007,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,214,completed,gpt-5.6-luna,statements,2,True,"El bloque contiene una valoración normativa de un seguro basado en reparto, solidaridad, cotización del empleador y suficiencia de prestaciones, además de una crítica explícita al autofinanciamiento individual por sus resultados previsionales. La primera justificación requiere revisión por corresponder a un concepto ausente del libro.","La primera anotación propone un concepto nuevo porque el libro no incluye una categoría general para solidaridad y suficiencia de prestaciones sin referencia intergeneracional. La segunda depende de interpretar «resolver su vida» como autofinanciamiento previsional, interpretación apoyada por el contexto inmediato.",[],[],5924,11169,5336,10358
utt_aeb935d2a93de15b300b::p0008,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,215,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5962,16384,5336,16384
utt_aeb935d2a93de15b300b::p0009,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,216,completed,gpt-5.6-luna,statements,2,False,El bloque no solo presenta cifras: vincula las pensiones derivadas de la capitalización individual con un 'drama' y presenta el subsidio solidario como respuesta a esa carencia material. Las menciones numéricas y la apelación a ponerse en el lugar del otro no se codifican por sí solas.,"La justificación normativa se expresa de manera indirecta mediante la insuficiencia de las pensiones y la respuesta subsidiaria; no se infieren argumentos sobre propiedad de los fondos, mercado o solidaridad intergeneracional.",[],[],5937,13133,5336,12424
utt_aeb935d2a93de15b300b::p0010-p0012,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,217,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo presenta tasas de reemplazo, montos de pensión y una corrección descriptiva de explicaciones sobre quiénes cotizaron. No formula una regla ni una justificación explícita sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",,[],[],5890,833,5336,734
utt_aeb935d2a93de15b300b::p0013-p0014,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,218,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5816,16384,5336,16384
utt_aeb935d2a93de15b300b::p0015,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,219,completed,gpt-5.6-luna,statements,1,False,Existe una justificación procedimental explícita: la diversidad parlamentaria y la necesidad de contar con mayoría se usan para fundamentar la búsqueda de un espacio de acuerdo. Las afirmaciones sobre que las pensiones deben subir y que el sistema debe mejorar no se codifican porque no expresan por sí solas un criterio del libro.,,[],[],5829,3632,5336,3354
utt_aeb935d2a93de15b300b::p0016-p0017,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,220,completed,gpt-5.6-luna,statements,2,False,Hay una crítica explícita al origen no democrático del sistema y una valoración normativa de la reforma de 2008 por aliviar la pobreza. La sola referencia al pilar contributivo no establece una relación normativa entre aportes y beneficios.,El pasaje no especifica cómo se estructurará o financiará el pilar contributivo; esa mención temática no se codifica.,[],[],5812,14565,5336,14088
utt_aeb935d2a93de15b300b::p0018,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,221,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una justificación procedimental explícita: presenta el diálogo social como medio para alcanzar soluciones pacíficas y dialogadas, y lo relaciona con acuerdos parlamentarios sobre la PGU.","La mención de los acuerdos posteriores también tiene un componente descriptivo, por lo que la valoración normativa depende de interpretar conjuntamente la finalidad atribuida al diálogo y su aplicación al debate previsional.",[],[],5785,11214,5336,10876
utt_aeb935d2a93de15b300b::p0019,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,222,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene un llamado normativo a concretar un acuerdo sobre la reforma previsional. Las referencias a la falta de tranquilidad y a una situación angustiante no especifican carencia material ni un criterio de asignación, por lo que no se codifican como necesidad material.",La codificación depende de interpretar la posibilidad de hacer el acuerdo como una invitación normativa; el bloque no detalla el contenido del acuerdo ni formula explícitamente una regla distributiva.,[],[],5734,13612,5336,13308
utt_aeb935d2a93de15b300b::p0020,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,223,completed,gpt-5.6-luna,statements,2,False,El objetivo contiene una defensa explícita de universalizar la PGU y una valoración positiva del acuerdo parlamentario como medio para aprobarla y ampliar la cobertura.,,[],[],5791,3237,5336,2769
utt_aeb935d2a93de15b300b::p0021,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,224,completed,gpt-5.6-luna,statements,3,True,"El bloque contiene compromisos normativos explícitos: elevar la protección para sacar a las personas mayores de la pobreza, incluir a personas injustamente excluidas y extenderla a otro grupo por su necesidad de un piso previsional.","La codificación de la inclusión de las víctimas como igualdad y universalismo depende de interpretar «injustamente excluidas» como una exigencia de acceso sin exclusiones, interpretación reforzada por el contexto previo.",[],[],5782,14200,5336,13336
utt_aeb935d2a93de15b300b::p0022,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,225,completed,gpt-5.6-luna,statements,1,True,"La falta de fuentes de financiamiento se presenta como fundamento causal de las diferencias sobre cómo financiar el avance de la PGU, y no como una mera mención temática. La referencia al acuerdo sobre el piso de protección social es descriptiva y no se codifica como acuerdos_moderacion.",La cita explica una disputa legislativa pasada y no formula una regla explícita sobre la decisión actual; la codificación depende de tratar la falta de fuentes como argumento de viabilidad financiera.,[],[],5814,8246,5336,7865
utt_aeb935d2a93de15b300b::p0023-p0025,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,226,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5891,16384,5336,16384
utt_aeb935d2a93de15b300b::p0026-p0027,utt_aeb935d2a93de15b300b,21735,http://datos.bcn.cl/recurso/cl/documento/704142,227,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5940,16384,5336,16384
utt_36aeae2e2a5a18015e24::p0001,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,228,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene saludos, una valoración emocional de la ministra y una declaración sobre la posible orientación del voto; no formula una regla o razón normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.","La preocupación por los pobres y los trabajadores se presenta como una valoración de la ministra, no como un criterio explícito para asignar o diseñar beneficios.","[""vote""]",[],5820,1154,5336,1034
utt_36aeae2e2a5a18015e24::p0002,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,229,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene una intención de voto y una crítica a la conducta política previa del gobierno, pero no formula una justificación normativa codificable sobre cómo organizar, distribuir, financiar o gobernar la protección previsional según los conceptos del libro.","No se codifican la desconfianza hacia el gobierno ni la referencia general a mejorar las pensiones, porque no establecen un criterio normativo incluido en el libro.","[""vote""]",[],5663,640,5336,516
utt_36aeae2e2a5a18015e24::p0003,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,230,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una justificación explícita para rechazar la reforma: dirigir el 6 por ciento de las cotizaciones a las cuentas individuales. La referencia a que más del 50 por ciento quiere rechazarla se trata como una expresión de preferencia mayoritaria y no como una justificación codificable del libro.,,"[""vote""]",[],5695,1329,5336,1034
utt_36aeae2e2a5a18015e24::p0004-p0005,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,231,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo describe técnicamente la distribución de los puntos de cotización y la fórmula de cálculo, incluyendo cifras y referencias a reparto, cuenta individual y solidaridad, pero no formula una justificación normativa explícita sobre cómo debe organizarse o distribuirse la protección previsional.","Los contextos contienen argumentos normativos, pero no se atribuyen al bloque objetivo porque la codificación se limita a su contenido literal.",[],[],5737,636,5336,516
utt_36aeae2e2a5a18015e24::p0006,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,232,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5793,16384,5336,16384
utt_36aeae2e2a5a18015e24::p0007-p0010,utt_36aeae2e2a5a18015e24,21735,http://datos.bcn.cl/recurso/cl/documento/704142,233,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene una valoración política, desconfianza hacia la ministra y un anuncio explícito de voto en contra, pero no formula una justificación normativa codificable sobre cómo debe organizarse, financiarse, distribuirse o gobernarse la protección previsional. La mención de la solidaridad no especifica una relación intergeneracional ni otro criterio del libro.",La codificación se limita al bloque objetivo; el voto y las evaluaciones de actores políticos no bastan por sí solos para asignar un concepto del libro.,"[""vote""]",[],5737,946,5336,801
utt_01d839029b43afc3efb7::p0001s001,utt_01d839029b43afc3efb7,21735,http://datos.bcn.cl/recurso/cl/documento/704142,234,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe una votación y una posibilidad procedimental de presentar una indicación sustitutiva en el Senado, pero no formula una justificación normativa que corresponda a un concepto del libro. La referencia a esa vía legislativa no expresa por sí misma un valor explícito de acuerdos o moderación.",,"[""vote"",""procedural""]",[],5755,1658,5336,1552
utt_01d839029b43afc3efb7::p0001s002,utt_01d839029b43afc3efb7,21735,http://datos.bcn.cl/recurso/cl/documento/704142,235,completed,gpt-5.6-luna,statements,1,False,El bloque contiene una recomendación explícita de orientar una indicación sustitutiva hacia la posibilidad de alcanzar un acuerdo. Las referencias al trámite y a la votación no se codifican por sí solas.,La codificación se limita a la valoración explícita del acuerdo; el ahorro de un trámite no se interpreta como una justificación de conciencia de costos.,[],[],5803,2841,5336,2588
utt_01d839029b43afc3efb7::p0002s001,utt_01d839029b43afc3efb7,21735,http://datos.bcn.cl/recurso/cl/documento/704142,236,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5803,16384,5336,16384
utt_01d839029b43afc3efb7::p0002s002,utt_01d839029b43afc3efb7,21735,http://datos.bcn.cl/recurso/cl/documento/704142,237,completed,gpt-5.6-luna,statements,1,False,"El bloque contiene una justificación normativa explícita contra el control estatal de los fondos, basada en su supuesto uso para fortalecer a los gobiernos y controlar la vida de las personas.",,[],[],5937,8942,5336,8584
utt_01d839029b43afc3efb7::p0003-p0005,utt_01d839029b43afc3efb7,21735,http://datos.bcn.cl/recurso/cl/documento/704142,238,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5925,16384,5336,16384
utt_623dc9ff2111e95b6f74::p0001,utt_623dc9ff2111e95b6f74,21735,http://datos.bcn.cl/recurso/cl/documento/704142,239,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente una solicitud de mantener el decoro y usar el conducto reglamentario para referirse a personas presentes en la Sala. No justifica cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional, ni formula una justificación normativa incluida en el libro de códigos.",,"[""procedural""]",[],5645,378,5336,272
utt_6f7820b46d73a1324e7f::p0001-p0002,utt_6f7820b46d73a1324e7f,21735,http://datos.bcn.cl/recurso/cl/documento/704142,240,completed,gpt-5.6-luna,statements,2,False,El bloque presenta el trabajo de crianza como fundamento para reconocer protección previsional y rechaza atribuir la falta de cotización a una elección o responsabilidad individual. Las referencias a vecinos y a la experiencia personal no se usan como criterios distributivos.,,[],[],5733,15286,5336,14559
utt_6f7820b46d73a1324e7f::p0003,utt_6f7820b46d73a1324e7f,21735,http://datos.bcn.cl/recurso/cl/documento/704142,241,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo describe que el gobierno presentó una reforma y le atribuye el objetivo general de mejorar las pensiones actuales y futuras. No explicita un criterio distributivo, institucional, financiero o procedimental contemplado en el libro de códigos.","No se codifican los argumentos contenidos en los bloques de contexto, aunque pertenezcan a la misma intervención.",[],[],5840,1303,5336,1192
utt_6f7820b46d73a1324e7f::p0004-p0006,utt_6f7820b46d73a1324e7f,21735,http://datos.bcn.cl/recurso/cl/documento/704142,242,completed,gpt-5.6-luna,statements,1,True,"Hay una justificación distributiva explícita: el aumento de la PGU se presenta como necesario para evitar que personas mayores, principalmente mujeres, continúen enfrentando dificultades materiales. La referencia posterior a que ciertos argumentos son usados por las AFP solo atribuye una coincidencia de argumentos y no formula explícitamente una evaluación del mercado, el lucro o la administración privada.",La codificación depende de interpretar la expresión coloquial sobre las personas mayores como una referencia suficiente a necesidad o privación material. El pasaje sobre las AFP no se codifica porque no explicita una regla normativa sobre cómo debe organizarse la previsión.,"[""vote"",""procedural""]",[],5892,11895,5336,11394
utt_79ab882852be51254a74::p0001-p0004,utt_79ab882852be51254a74,21735,http://datos.bcn.cl/recurso/cl/documento/706982,243,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene un reconocimiento y agradecimiento al trabajo de las secretarías de comisiones, pero no una justificación normativa sobre cómo organizar, distribuir, financiar o gobernar la protección previsional.",,"[""procedural""]",[],5818,599,5336,516
utt_5b072a8761eaaeb69a95::p0001-p0005,utt_5b072a8761eaaeb69a95,21735,http://datos.bcn.cl/recurso/cl/documento/706982,244,completed,gpt-5.6-luna,statements,2,False,"Hay fundamentos normativos explícitos de igualdad de trato y de protección frente a pensiones muy bajas. La preferencia por reducir el plazo, las cifras descriptivas y el voto a favor no se codifican por sí solos.",No se atribuyen al bloque objetivo las razones contenidas en la intervención anterior; tampoco se codifican como justificaciones autónomas la preferencia por menos años ni el voto a favor.,"[""vote""]",[],5707,7244,5336,6732
utt_f9a12be6ade31954e98d::p0001-p0006,utt_f9a12be6ade31954e98d,21735,http://datos.bcn.cl/recurso/cl/documento/706982,245,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5778,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0001-p0003,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,246,completed,gpt-5.6-luna,statements,1,True,El bloque contiene una advertencia normativa sobre la sostenibilidad del financiamiento estatal: los pagos previsionales se presentan como dependientes de las cuentas fiscales y vinculados a una deuda del Estado.,La principal ambigüedad es si la dependencia de las cuentas fiscales funciona como una restricción normativa del proyecto o como una descripción de su funcionamiento financiero.,"[""other""]",[],5685,11756,5336,11394
utt_4389d9d793ea3e8c57b1::p0004,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,247,completed,gpt-5.6-luna,statements,1,False,"El bloque formula una crítica normativa a la administración estatal de los aportes previsionales, fundada explícitamente en la ineficiencia del Estado.",,[],[],5729,6942,5336,6586
utt_4389d9d793ea3e8c57b1::p0005,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,248,completed,gpt-5.6-luna,statements,1,True,"El bloque formula una crítica normativa por omisión: presenta como deficiencia que la reforma no considere la realidad laboral y la informalidad. Esa exigencia contextual no aparece en el libro de códigos y no activa claramente un concepto existente, por lo que se propone para revisión.","La codificación depende de interpretar «Nada dice» como una exigencia normativa de adecuación al contexto laboral, y no como una mera observación descriptiva; el fragmento no detalla la regla previsional requerida.","[""other""]",[],5729,13661,5336,13207
utt_4389d9d793ea3e8c57b1::p0006-p0008,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,249,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5798,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0009-p0011,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,250,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5898,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0012-p0015,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,251,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5925,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0016-p0018,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,252,completed,gpt-5.6-luna,statements,2,False,"El bloque contiene dos justificaciones normativas explícitas: el destino íntegro de las cotizaciones a la cuenta y pensión del trabajador, y la protección de esos fondos como sus ahorros. La proyección del gasto fiscal es una cifra descriptiva sin una conclusión explícita de inviabilidad o restricción, y la afirmación sobre la importancia de la discusión no establece una regla previsional.","No se codifican la cifra de gasto fiscal ni la valoración sobre la importancia del tema porque el bloque objetivo no las vincula explícitamente con rechazar, limitar o diseñar una política previsional.",[],[],5927,13797,5336,13173
utt_4389d9d793ea3e8c57b1::p0019-p0021,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,253,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5943,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0022-p0024,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,254,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5965,16384,5336,16384
utt_4389d9d793ea3e8c57b1::p0025-p0028,utt_4389d9d793ea3e8c57b1,21735,http://datos.bcn.cl/recurso/cl/documento/706982,255,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5912,16384,5336,16384
